dataset_id,municipio,province,zone_id,candidate_distributor,production_confidence,source_kind,source_name,source_url,last_reviewed,notes
canarias,Villa de Mazo,Santa Cruz de Tenerife,municipality:santa_cruz_de_tenerife::villa_de_mazo,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
canarias,Yaiza,Las Palmas,municipality:las_palmas::yaiza,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
ceuta,Ceuta,Ceuta,municipality:ceuta::ceuta,"Empresa de Alumbrado Eléctrico de Ceuta Distribución, S.A.U.",verified_partial,local_exception,CNMC censo R1-030,https://sede.cnmc.gob.es/listado/censo/1,2026-05-06,"Ceuta se importa con distribuidora específica, no como e-distribución genérica."
illes_balears,Alaior,Illes Balears,municipality:illes_balears::alaior,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Alaró,Illes Balears,municipality:illes_balears::alaro,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Alcúdia,Illes Balears,municipality:illes_balears::alcudia,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Algaida,Illes Balears,municipality:illes_balears::algaida,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Andratx,Illes Balears,municipality:illes_balears::andratx,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Ariany,Illes Balears,municipality:illes_balears::ariany,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Artà,Illes Balears,municipality:illes_balears::arta,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Banyalbufar,Illes Balears,municipality:illes_balears::banyalbufar,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Binissalem,Illes Balears,municipality:illes_balears::binissalem,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Búger,Illes Balears,municipality:illes_balears::buger,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Bunyola,Illes Balears,municipality:illes_balears::bunyola,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Calvià,Illes Balears,municipality:illes_balears::calvia,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Campanet,Illes Balears,municipality:illes_balears::campanet,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Campos,Illes Balears,municipality:illes_balears::campos,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Capdepera,Illes Balears,municipality:illes_balears::capdepera,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Ciutadella de Menorca,Illes Balears,municipality:illes_balears::ciutadella_de_menorca,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Consell,Illes Balears,municipality:illes_balears::consell,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Costitx,Illes Balears,municipality:illes_balears::costitx,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Deià,Illes Balears,municipality:illes_balears::deia,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Eivissa,Illes Balears,municipality:illes_balears::eivissa,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,es Castell,Illes Balears,municipality:illes_balears::es_castell,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Es Mercadal,Illes Balears,municipality:illes_balears::es_mercadal,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Es Migjorn Gran,Illes Balears,municipality:illes_balears::es_migjorn_gran,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Escorca,Illes Balears,municipality:illes_balears::escorca,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Esporles,Illes Balears,municipality:illes_balears::esporles,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Estellencs,Illes Balears,municipality:illes_balears::estellencs,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Felanitx,Illes Balears,municipality:illes_balears::felanitx,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Ferreries,Illes Balears,municipality:illes_balears::ferreries,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Formentera,Illes Balears,municipality:illes_balears::formentera,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Fornalutx,Illes Balears,municipality:illes_balears::fornalutx,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Inca,Illes Balears,municipality:illes_balears::inca,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Lloret de Vistalegre,Illes Balears,municipality:illes_balears::lloret_de_vistalegre,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Lloseta,Illes Balears,municipality:illes_balears::lloseta,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Llubí,Illes Balears,municipality:illes_balears::llubi,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Llucmajor,Illes Balears,municipality:illes_balears::llucmajor,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Manacor,Illes Balears,municipality:illes_balears::manacor,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Mancor de la Vall,Illes Balears,municipality:illes_balears::mancor_de_la_vall,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Maó,Illes Balears,municipality:illes_balears::mao,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Maó-Mahón,Illes Balears,municipality:illes_balears::mao_mahon,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Maria de la Salut,Illes Balears,municipality:illes_balears::maria_de_la_salut,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Marratxí,Illes Balears,municipality:illes_balears::marratxi,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Montuïri,Illes Balears,municipality:illes_balears::montuiri,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Muro,Illes Balears,municipality:illes_balears::muro,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Palma,Illes Balears,municipality:illes_balears::palma,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Petra,Illes Balears,municipality:illes_balears::petra,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Pollença,Illes Balears,municipality:illes_balears::pollenca,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Porreres,Illes Balears,municipality:illes_balears::porreres,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Puigpunyent,Illes Balears,municipality:illes_balears::puigpunyent,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sa Pobla,Illes Balears,municipality:illes_balears::sa_pobla,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sant Antoni de Portmany,Illes Balears,municipality:illes_balears::sant_antoni_de_portmany,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sant Joan,Illes Balears,municipality:illes_balears::sant_joan,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sant Joan de Labritja,Illes Balears,municipality:illes_balears::sant_joan_de_labritja,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sant Josep de sa Talaia,Illes Balears,municipality:illes_balears::sant_josep_de_sa_talaia,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sant Llorenç des Cardassar,Illes Balears,municipality:illes_balears::sant_llorenc_des_cardassar,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sant Lluís,Illes Balears,municipality:illes_balears::sant_lluis,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Santa Eugènia,Illes Balears,municipality:illes_balears::santa_eugenia,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Santa Eulària des Riu,Illes Balears,municipality:illes_balears::santa_eularia_des_riu,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Santa Margalida,Illes Balears,municipality:illes_balears::santa_margalida,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Santa María del Camí,Illes Balears,municipality:illes_balears::santa_maria_del_cami,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Santanyí,Illes Balears,municipality:illes_balears::santanyi,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Selva,Illes Balears,municipality:illes_balears::selva,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sencelles,Illes Balears,municipality:illes_balears::sencelles,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,ses Salines,Illes Balears,municipality:illes_balears::ses_salines,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sineu,Illes Balears,municipality:illes_balears::sineu,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Sóller,Illes Balears,municipality:illes_balears::soller,"Vall de Sóller Energia, S.L.U.",verified_partial,local_exception,CNMC censo R1-056,https://sede.cnmc.gob.es/listado/censo/1,2026-05-06,Excepción local detectada antes de importar el regional_default de e-distribución.
illes_balears,Son Servera,Illes Balears,municipality:illes_balears::son_servera,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Valldemossa,Illes Balears,municipality:illes_balears::valldemossa,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
illes_balears,Vilafranca de Bonany,Illes Balears,municipality:illes_balears::vilafranca_de_bonany,"e-distribución Redes Digitales, S.L.U.",regional_default,regional_default,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,2026-05-06,Promoted from focused review as regional_default orientation.
